,Player1,Player2,Outcome
4474,Rafael Nadal,Tomas Berdych,1
4475,Andy Murray,Kei Nishikori,1
4476,Andy Murray,Rafael Nadal,1
4477,Feliciano Lopez,Nick Kyrgios,1
4478,Guillermo Garcia Lopez,Marin Cilic,1
4479,Richard Gasquet,Thomas Fabbiano,1
4480,Gilles Simon,Jack Sock,1
4481,John Isner,Joao Sousa,1
4482,Fabio Fognini,Steve Johnson,1
4483,Kevin Anderson,Florian Mayer,1
4484,Philipp Kohlschreiber,Donald Young,1
4485,Pablo Cuevas,Paolo Lorenzi,1
4486,Viktor Troicki,Feliciano Lopez,1
4487,Kei Nishikori,Jiri Vesely,1
4488,Andy Murray,Jeremy Chardy,1
4489,Guillermo Garcia Lopez,Alexandr Dolgopolov,1
4490,David Ferrer,Richard Gasquet,1
4491,Dominic Thiem,Gilles Simon,1
4492,John Isner,Leonardo Mayer,1
4493,Fabio Fognini,Grigor Dimitrov,1
4494,Kevin Anderson,Philipp Kohlschreiber,1
4495,Roger Federer,Pablo Cuevas,1
4496,Kei Nishikori,Viktor Troicki,1
4497,David Goffin,Andy Murray,1
4498,David Ferrer,Guillermo Garcia Lopez,1
4499,Stan Wawrinka,Dominic Thiem,1
4500,Rafael Nadal,John Isner,1
4501,Tomas Berdych,Fabio Fognini,1
4502,Roger Federer,Kevin Anderson,1
4503,Novak Djokovic,Kei Nishikori,1
4504,David Ferrer,David Goffin,1
4505,Stan Wawrinka,Rafael Nadal,1
4506,Roger Federer,Tomas Berdych,1
4507,Novak Djokovic,David Ferrer,1
4508,Roger Federer,Stan Wawrinka,1
4509,Novak Djokovic,Roger Federer,1
4510,Mikhail Youzhny,Jan Lennard Struff,1
4511,Marin Cilic,Andrey Rublev,1
4512,Federico Delbonis,Stan Wawrinka,1
4513,Joao Sousa,Federico Delbonis,1
4514,Nick Kyrgios,Mikhail Kukushkin,1
4515,Dominic Thiem,Victor Estrella,1
4516,Dusan Lajovic,Jack Sock,1
4517,Leonardo Mayer,Lucas Pouille,1
4518,Dominic Thiem,Nick Kyrgios,1
4519,Dusan Lajovic,Pablo Carreno Busta,1
4520,John Isner,Steve Johnson,1
4521,John Isner,Dusan Lajovic,1
4522,Leonardo Mayer,Borna Coric,1
4523,Dominic Thiem,John Isner,1
4524,Dominic Thiem,Leonardo Mayer,1
4525,Gilles Muller,Paolo Lorenzi,1
4526,Yen Hsun Lu,Blaz Kavcic,1
4527,Jack Sock,Grigor Dimitrov,1
4528,Pablo Carreno Busta,Victor Estrella,1
4529,Borna Coric,Sam Querrey,1
4530,Nick Kyrgios,Denis Istomin,1
4531,David Goffin,Filip Krajinovic,1
4532,John Isner,Andreas Seppi,1
4533,Marin Cilic,Robin Haase,1
4534,Leonardo Mayer,Jiri Vesely,1
4535,Viktor Troicki,Jan Lennard Struff,1
4536,David Ferrer,Lukas Lacko,1
4537,Fernando Verdasco,Taro Daniel,1
4538,Roberto Bautista Agut,Florian Mayer,1
4539,Dudi Sela,Mikhail Kukushkin,1
4540,Steve Johnson,Guillermo Garcia Lopez,1
4541,Gilles Simon,Lucas Pouille,1
4542,Dominic Thiem,Aljaz Bedene,1
4543,Damir Dzumhur,Mikhail Youzhny,1
4544,Novak Djokovic,Gilles Muller,1
4545,Kevin Anderson,Yen Hsun Lu,1
4546,Jack Sock,Pablo Carreno Busta,1
4547,Andy Murray,Joao Sousa,1
4548,Nick Kyrgios,Kyle Edmund,1
4549,Jeremy Chardy,John Isner,1
4550,Benoit Paire,Fabio Fognini,1
4551,Stan Wawrinka,Dusan Lajovic,1
4552,Pablo Cuevas,Dominic Thiem,1
4553,Richard Gasquet,Kevin Anderson,1
4554,Jack Sock,Borna Coric,1
4555,Andy Murray,Nick Kyrgios,1
4556,Jeremy Chardy,David Goffin,1
4557,Marin Cilic,Leonardo Mayer,1
4558,Tomas Berdych,Benoit Paire,1
4559,Stan Wawrinka,Steve Johnson,1
4560,Gael Monfils,Pablo Cuevas,1
4561,Roger Federer,Damir Dzumhur,1
4562,Novak Djokovic,Richard Gasquet,1
4563,Rafael Nadal,Jack Sock,1
4564,Andy Murray,Jeremy Chardy,1
4565,David Ferrer,Marin Cilic,1
4566,Stan Wawrinka,Gilles Simon,1
4567,Roger Federer,Gael Monfils,1
4568,Novak Djokovic,Rafael Nadal,1
4569,Andy Murray,David Ferrer,1
4570,Stan Wawrinka,Roger Federer,1
4571,Novak Djokovic,Andy Murray,1
4572,Stan Wawrinka,Novak Djokovic,1
4573,Robin Haase,Blaz Kavcic,1
4574,Adrian Mannarino,Yen Hsun Lu,1
4575,Joao Sousa,Denis Istomin,1
4576,Robin Haase,Fernando Verdasco,1
4577,Marius Copil,Guillermo Garcia Lopez,1
4578,Robin Haase,Ivo Karlovic,1
4579,Gilles Muller,Marius Copil,1
4580,David Goffin,Gilles Muller,1
4581,Philipp Kohlschreiber,Alexandr Dolgopolov,1
4582,Viktor Troicki,Borna Coric,1
4583,Mischa Zverev,Dominic Thiem,1
4584,Viktor Troicki,Alexander Zverev,1
4585,Mischa Zverev,Andreas Seppi,1
4586,Gael Monfils,Philipp Kohlschreiber,1
4587,Marin Cilic,Mischa Zverev,1
4588,Rafael Nadal,Gael Monfils,1
4589,Viktor Troicki,Marin Cilic,1
4590,Rafael Nadal,Viktor Troicki,1
4591,Roger Federer,Philipp Kohlschreiber,1
4592,Florian Mayer,Jan Lennard Struff,1
4593,Tomas Berdych,Victor Estrella,1
4594,Borna Coric,Donald Young,1
4595,Mikhail Kukushkin,Jiri Vesely,1
4596,Kei Nishikori,Dominic Thiem,1
4597,Florian Mayer,Steve Johnson,1
4598,Tomas Berdych,Borna Coric,1
4599,Ivo Karlovic,Alexander Zverev,1
4600,Gael Monfils,Mikhail Kukushkin,1
4601,Roger Federer,Florian Mayer,1
4602,Ivo Karlovic,Tomas Berdych,1
4603,Andreas Seppi,Gael Monfils,1
4604,Roger Federer,Ivo Karlovic,1
4605,Andreas Seppi,Kei Nishikori,1
4606,Roger Federer,Andreas Seppi,1
4607,Andy Murray,Yen Hsun Lu,1
4608,Fernando Verdasco,Roberto Bautista Agut,1
4609,Gilles Muller,Mikhail Youzhny,1
4610,Grigor Dimitrov,Sam Querrey,1
4611,Marin Cilic,Adrian Mannarino,1
4612,John Isner,Jared Donaldson,1
4613,Feliciano Lopez,Joao Sousa,1
4614,Gilles Simon,David Goffin,1
4615,Alexandr Dolgopolov,Rafael Nadal,1
4616,Stan Wawrinka,Nick Kyrgios,1
4617,Andy Murray,Fernando Verdasco,1
4618,Gilles Muller,Grigor Dimitrov,1
4619,Viktor Troicki,Marin Cilic,1
4620,John Isner,Feliciano Lopez,1
4621,Milos Raonic,Richard Gasquet,1
4622,Guillermo Garcia Lopez,Alexandr Dolgopolov,1
4623,Kevin Anderson,Stan Wawrinka,1
4624,Andy Murray,Gilles Muller,1
4625,Viktor Troicki,John Isner,1
4626,Gilles Simon,Milos Raonic,1
4627,Kevin Anderson,Guillermo Garcia Lopez,1
4628,Andy Murray,Viktor Troicki,1
4629,Kevin Anderson,Gilles Simon,1
4630,Andy Murray,Kevin Anderson,1
4631,Alexander Zverev,Mikhail Kukushkin,1
4632,Hyeon Chung,Albert Ramos,1
4633,Malek Jaziri,Kyle Edmund,1
4634,Alexandr Dolgopolov,Donald Young,1
4635,Adrian Mannarino,Aljaz Bedene,1
4636,Leonardo Mayer,Hyeon Chung,1
4637,Dominic Thiem,Malek Jaziri,1
4638,Yen Hsun Lu,Andreas Seppi,1
4639,Pablo Cuevas,Dudi Sela,1
4640,Leonardo Mayer,Jiri Vesely,1
4641,Alexandr Dolgopolov,Dominic Thiem,1
4642,Yen Hsun Lu,Feliciano Lopez,1
4643,Sam Querrey,Pablo Cuevas,1
4644,Gilles Simon,Joao Sousa,1
4645,Denis Istomin,Leonardo Mayer,1
4646,Alexandr Dolgopolov,Yen Hsun Lu,1
4647,Sam Querrey,Gilles Simon,1
4648,Sam Querrey,Alexandr Dolgopolov,1
4649,Denis Istomin,Sam Querrey,1
4650,Novak Djokovic,Philipp Kohlschreiber,1
4651,Pierre Hugues Herbert,Hyeon Chung,1
4652,Kevin Anderson,Lucas Pouille,1
4653,Stan Wawrinka,Joao Sousa,1
4654,Dominic Thiem,Dudi Sela,1
4655,David Goffin,Horacio Zeballos,1
4656,Grigor Dimitrov,Federico Delbonis,1
4657,Steve Johnson,Lukas Lacko,1
4658,Jiri Vesely,Paolo Lorenzi,1
4659,Albert Ramos,Denis Istomin,1
4660,Alexandr Dolgopolov,Kyle Edmund,1
4661,Andy Murray,Mikhail Kukushkin,1
4662,Tomas Berdych,Jeremy Chardy,1
4663,Gael Monfils,Pablo Carreno Busta,1
4664,Blaz Kavcic,Yuichi Sugita,1
4665,Feliciano Lopez,Steve Darcis,1
4666,Benoit Paire,Mikhail Youzhny,1
4667,Roger Federer,Damir Dzumhur,1
4668,John Isner,Matthew Ebden,1
4669,Stan Wawrinka,Victor Estrella,1
4670,Fernando Verdasco,Dominic Thiem,1
4671,Grigor Dimitrov,Steve Johnson,1
4672,Viktor Troicki,Aljaz Bedene,1
4673,Ivo Karlovic,Alexandr Dolgopolov,1
4674,Andreas Seppi,Borna Coric,1
4675,Andy Murray,Robin Haase,1
4676,Gael Monfils,Adrian Mannarino,1
4677,Gilles Simon,Blaz Kavcic,1
4678,Nikoloz Basilashvili,Feliciano Lopez,1
4679,Roberto Bautista Agut,Benoit Paire,1
4680,Roger Federer,Sam Querrey,1
4681,Kevin Anderson,Leonardo Mayer,1
4682,Marin Cilic,John Isner,1
4683,Stan Wawrinka,Fernando Verdasco,1
4684,Richard Gasquet,Grigor Dimitrov,1
4685,Nick Kyrgios,Milos Raonic,1
4686,Andy Murray,Andreas Seppi,1
4687,Gilles Simon,Gael Monfils,1
4688,Roberto Bautista Agut,Nikoloz Basilashvili,1
4689,Novak Djokovic,Kevin Anderson,1
4690,Stan Wawrinka,David Goffin,1
4691,Richard Gasquet,Nick Kyrgios,1
4692,Andy Murray,Ivo Karlovic,1
4693,Gilles Simon,Tomas Berdych,1
4694,Roger Federer,Roberto Bautista Agut,1
4695,Novak Djokovic,Marin Cilic,1
4696,Richard Gasquet,Stan Wawrinka,1
4697,Roger Federer,Gilles Simon,1
4698,Novak Djokovic,Richard Gasquet,1
4699,Roger Federer,Andy Murray,1
4700,Novak Djokovic,Roger Federer,1
4701,Yuichi Sugita,Ryan Harrison,1
4702,Sam Querrey,Matthew Ebden,1
4703,Jack Sock,Lukas Lacko,1
4704,Ivo Karlovic,Malek Jaziri,1
4705,Ivo Karlovic,Jack Sock,1
4706,Robin Haase,Dominic Thiem,1
4707,Denis Istomin,Hyeon Chung,1
4708,Leonardo Mayer,Filip Krajinovic,1
4709,Federico Delbonis,Viktor Troicki,1
4710,Andy Murray,Gilles Simon,1
4711,Benoit Paire,David Goffin,1
4712,Pablo Cuevas,Federico Delbonis,1
4713,Benoit Paire,Denis Istomin,1
4714,Pablo Cuevas,Steve Darcis,1
4715,Benoit Paire,Pablo Cuevas,1
4716,Victor Estrella,Yuichi Sugita,1
4717,Adrian Mannarino,Malek Jaziri,1
4718,Adrian Mannarino,Ivo Karlovic,1
4719,Dusan Lajovic,Laslo Djere,1
4720,Fabio Fognini,Jiri Vesely,1
4721,Blaz Kavcic,Andrey Rublev,1
4722,Philipp Kohlschreiber,Paolo Lorenzi,1
4723,Dominic Thiem,Dusan Lajovic,1
4724,Fabio Fognini,Damir Dzumhur,1
4725,Joao Sousa,Andreas Seppi,1
4726,Borna Coric,Aljaz Bedene,1
4727,Roberto Bautista Agut,Blaz Kavcic,1
4728,Gael Monfils,Philipp Kohlschreiber,1
4729,Joao Sousa,Fabio Fognini,1
4730,Roberto Bautista Agut,Borna Coric,1
4731,Dominic Thiem,Gael Monfils,1
4732,Joao Sousa,Roberto Bautista Agut,1
4733,Dominic Thiem,Joao Sousa,1
4734,Steve Johnson,Lukas Lacko,1
4735,Gilles Muller,Donald Young,1
4736,Yen Hsun Lu,Malek Jaziri,1
4737,Gilles Muller,Jared Donaldson,1
4738,Horacio Zeballos,Andrey Rublev,1
4739,Pablo Carreno Busta,Mikhail Youzhny,1
4740,David Goffin,Horacio Zeballos,1
4741,Joao Sousa,Denis Istomin,1
4742,Pablo Carreno Busta,Robin Haase,1
4743,Dominic Thiem,Federico Delbonis,1
4744,David Goffin,Joao Sousa,1
4745,Dominic Thiem,Pablo Carreno Busta,1
4746,Dominic Thiem,Feliciano Lopez,1
4747,Dominic Thiem,David Goffin,1
4748,Rafael Nadal,Fernando Verdasco,1
4749,Fabio Fognini,Jeremy Chardy,1
4750,Roberto Bautista Agut,Borna Coric,1
4751,Benoit Paire,Philipp Kohlschreiber,1
4752,Rafael Nadal,Jiri Vesely,1
4753,Andreas Seppi,Florian Mayer,1
4754,Fabio Fognini,Albert Ramos,1
4755,Aljaz Bedene,Roberto Bautista Agut,1
4756,Rafael Nadal,Pablo Cuevas,1
4757,Fabio Fognini,Aljaz Bedene,1
4758,Lucas Pouille,Benoit Paire,1
4759,Rafael Nadal,Andreas Seppi,1
4760,Fabio Fognini,Lucas Pouille,1
4761,Rafael Nadal,Fabio Fognini,1
4762,Philipp Kohlschreiber,Jan Lennard Struff,1
4763,Federico Delbonis,Pablo Carreno Busta,1
4764,Dusan Lajovic,Mikhail Youzhny,1
4765,Federico Delbonis,Robin Haase,1
4766,Dusan Lajovic,Andreas Seppi,1
4767,Philipp Kohlschreiber,Fabio Fognini,1
4768,Philipp Kohlschreiber,Dominic Thiem,1
4769,Gilles Muller,Malek Jaziri,1
4770,Steve Johnson,Lukas Lacko,1
4771,Hyeon Chung,Dudi Sela,1
4772,John Isner,Victor Estrella,1
4773,Richard Gasquet,Gilles Muller,1
4774,Grigor Dimitrov,Guido Pella,1
4775,Alexander Zverev,Kevin Anderson,1
4776,Alexandr Dolgopolov,Ivo Karlovic,1
4777,Marin Cilic,Hyeon Chung,1
4778,Jack Sock,Richard Gasquet,1
4779,Steve Johnson,Grigor Dimitrov,1
4780,Alexander Zverev,Alexandr Dolgopolov,1
4781,Marin Cilic,Sam Querrey,1
4782,Kei Nishikori,Leonardo Mayer,1
4783,Steve Johnson,Jack Sock,1
4784,Marin Cilic,Alexander Zverev,1
4785,John Isner,Steve Johnson,1
4786,Kei Nishikori,Marin Cilic,1
4787,Kei Nishikori,John Isner,1
4788,Jack Sock,Adrian Mannarino,1
4789,Grigor Dimitrov,Alexandr Dolgopolov,1
4790,Nick Kyrgios,Fernando Verdasco,1
4791,Leonardo Mayer,Hyeon Chung,1
4792,Mikhail Youzhny,Viktor Troicki,1
4793,Gilles Simon,Andreas Seppi,1
4794,David Goffin,Steve Johnson,1
4795,Gael Monfils,Fabio Fognini,1
4796,Jack Sock,Grigor Dimitrov,1
4797,Donald Young,Tomas Berdych,1
4798,Nick Kyrgios,Stan Wawrinka,1
4799,Jeremy Chardy,Leonardo Mayer,1
4800,Ivo Karlovic,Milos Raonic,1
4801,Mikhail Youzhny,Gilles Simon,1
4802,David Goffin,Sam Querrey,1
4803,Gilles Muller,Gael Monfils,1
4804,Novak Djokovic,Jack Sock,1
4805,John Isner,Nick Kyrgios,1
4806,Jeremy Chardy,Ivo Karlovic,1
4807,Rafael Nadal,Mikhail Youzhny,1
4808,Kei Nishikori,David Goffin,1
4809,Andy Murray,Gilles Muller,1
4810,Jeremy Chardy,John Isner,1
4811,Kei Nishikori,Rafael Nadal,1
4812,Novak Djokovic,Jeremy Chardy,1
4813,Andy Murray,Kei Nishikori,1
4814,Andy Murray,Novak Djokovic,1
4815,Benoit Paire,Gilles Muller,1
4816,David Goffin,Yen Hsun Lu,1
4817,Ivo Karlovic,Gilles Simon,1
4818,Borna Coric,Alexander Zverev,1
4819,Sam Querrey,John Isner,1
4820,Joao Sousa,Philipp Kohlschreiber,1
4821,Richard Gasquet,Nick Kyrgios,1
4822,Andreas Seppi,Adrian Mannarino,1
4823,Feliciano Lopez,Milos Raonic,1
4824,Kevin Anderson,Leonardo Mayer,1
4825,Roberto Bautista Agut,Pablo Cuevas,1
4826,Novak Djokovic,Benoit Paire,1
4827,David Goffin,Fernando Verdasco,1
4828,Stan Wawrinka,Borna Coric,1
4829,Marin Cilic,Joao Sousa,1
4830,Rafael Nadal,Jeremy Chardy,1
4831,Feliciano Lopez,Andreas Seppi,1
4832,Kevin Anderson,Jack Sock,1
4833,Roger Federer,Roberto Bautista Agut,1
4834,Novak Djokovic,David Goffin,1
4835,Stan Wawrinka,Ivo Karlovic,1
4836,Richard Gasquet,Marin Cilic,1
4837,Andy Murray,Grigor Dimitrov,1
4838,Feliciano Lopez,Rafael Nadal,1
4839,Roger Federer,Kevin Anderson,1
4840,Novak Djokovic,Stan Wawrinka,1
4841,Alexandr Dolgopolov,Tomas Berdych,1
4842,Andy Murray,Richard Gasquet,1
4843,Roger Federer,Feliciano Lopez,1
4844,Novak Djokovic,Alexandr Dolgopolov,1
4845,Roger Federer,Andy Murray,1
4846,Roger Federer,Novak Djokovic,1
4847,Denis Istomin,Donald Young,1
4848,Yen Hsun Lu,Robin Haase,1
4849,Aljaz Bedene,Gilles Simon,1
4850,Pablo Carreno Busta,Joao Sousa,1
4851,Hyeon Chung,Benoit Paire,1
4852,Yen Hsun Lu,Guillermo Garcia Lopez,1
4853,Malek Jaziri,Viktor Troicki,1
4854,Kevin Anderson,Mikhail Kukushkin,1
4855,Pierre Hugues Herbert,Aljaz Bedene,1
4856,Yen Hsun Lu,Hyeon Chung,1
4857,Pierre Hugues Herbert,Pablo Carreno Busta,1
4858,Steve Johnson,Yen Hsun Lu,1
4859,Kevin Anderson,Borna Coric,1
4860,Pierre Hugues Herbert,Steve Johnson,1
4861,Kevin Anderson,Malek Jaziri,1
4862,Kevin Anderson,Pierre Hugues Herbert,1
4863,Roberto Bautista Agut,Pierre Hugues Herbert,1
4864,Feliciano Lopez,Nikoloz Basilashvili,1
4865,Fabio Fognini,Steve Johnson,1
4866,Pablo Cuevas,Dudi Sela,1
4867,Rafael Nadal,Borna Coric,1
4868,Benoit Paire,Kei Nishikori,1
4869,Marin Cilic,Guido Pella,1
4870,Evgeny Donskoy,Lucas Pouille,1
4871,Mikhail Kukushkin,Yen Hsun Lu,1
4872,Grigor Dimitrov,Matthew Ebden,1
4873,David Ferrer,Radu Albot,1
4874,Stan Wawrinka,Albert Ramos,1
4875,Jack Sock,Victor Estrella,1
4876,Viktor Troicki,Frances Tiafoe,1
4877,Donald Young,Gilles Simon,1
4878,Kevin Anderson,Andrey Rublev,1
4879,Andy Murray,Nick Kyrgios,1
4880,John Isner,Malek Jaziri,1
4881,Jiri Vesely,Paolo Lorenzi,1
4882,Ivo Karlovic,Federico Delbonis,1
4883,Philipp Kohlschreiber,Alexander Zverev,1
4884,Roger Federer,Leonardo Mayer,1
4885,Roberto Bautista Agut,Pablo Carreno Busta,1
4886,Milos Raonic,Fernando Verdasco,1
4887,Fabio Fognini,Pablo Cuevas,1
4888,Marin Cilic,Evgeny Donskoy,1
4889,Mikhail Kukushkin,Grigor Dimitrov,1
4890,David Ferrer,Filip Krajinovic,1
4891,Stan Wawrinka,Hyeon Chung,1
4892,Donald Young,Aljaz Bedene,1
4893,Dominic Thiem,Denis Istomin,1
4894,Andy Murray,Adrian Mannarino,1
4895,Richard Gasquet,Robin Haase,1
4896,John Isner,Mikhail Youzhny,1
4897,Jiri Vesely,Ivo Karlovic,1
4898,Roger Federer,Steve Darcis,1
4899,Novak Djokovic,Andreas Seppi,1
4900,Roberto Bautista Agut,David Goffin,1
4901,Feliciano Lopez,Milos Raonic,1
4902,Fabio Fognini,Rafael Nadal,1
4903,Marin Cilic,Mikhail Kukushkin,1
4904,Jeremy Chardy,David Ferrer,1
4905,Donald Young,Viktor Troicki,1
4906,Kevin Anderson,Dominic Thiem,1
4907,Tomas Berdych,Guillermo Garcia Lopez,1
4908,John Isner,Jiri Vesely,1
4909,Roger Federer,Philipp Kohlschreiber,1
4910,Novak Djokovic,Roberto Bautista Agut,1
4911,Feliciano Lopez,Fabio Fognini,1
4912,Marin Cilic,Jeremy Chardy,1
4913,Stan Wawrinka,Donald Young,1
4914,Kevin Anderson,Andy Murray,1
4915,Richard Gasquet,Tomas Berdych,1
4916,Roger Federer,John Isner,1
4917,Novak Djokovic,Feliciano Lopez,1
4918,Stan Wawrinka,Kevin Anderson,1
4919,Roger Federer,Richard Gasquet,1
4920,Novak Djokovic,Marin Cilic,1
4921,Roger Federer,Stan Wawrinka,1
4922,Novak Djokovic,Roger Federer,1
4923,Philipp Kohlschreiber,Victor Estrella,1
4924,Fabio Fognini,Andrey Rublev,1
4925,Denis Istomin,Steve Johnson,1
4926,Jack Sock,Denis Istomin,1
4927,David Goffin,Federico Delbonis,1
4928,Leonardo Mayer,Steve Darcis,1
4929,Steve Darcis,Federico Delbonis,1
4930,Paolo Lorenzi,Steve Darcis,1
4931,Mischa Zverev,Pablo Carreno Busta,1
4932,Fernando Verdasco,Alexander Zverev,1
4933,Gilles Muller,Aljaz Bedene,1
4934,Philipp Kohlschreiber,Paolo Lorenzi,1
4935,Guillermo Garcia Lopez,Pierre Hugues Herbert,1
4936,Gilles Muller,Fernando Verdasco,1
4937,Philipp Kohlschreiber,Stan Wawrinka,1
4938,Gilles Simon,Gilles Muller,1
4939,Joao Sousa,Radu Albot,1
4940,Denis Istomin,Mikhail Kukushkin,1
4941,Milos Raonic,Evgeny Donskoy,1
4942,Dominic Thiem,Denis Istomin,1
4943,Roberto Bautista Agut,Lucas Pouille,1
4944,Joao Sousa,Dominic Thiem,1
4945,Milos Raonic,Roberto Bautista Agut,1
4946,Milos Raonic,Joao Sousa,1
4947,Radu Albot,Viktor Troicki,1
4948,Jeremy Chardy,Alexander Zverev,1
4949,Mikhail Kukushkin,Radu Albot,1
4950,Grigor Dimitrov,Joao Sousa,1
4951,Ivo Karlovic,Nikoloz Basilashvili,1
4952,Feliciano Lopez,Mischa Zverev,1
4953,David Ferrer,Mikhail Kukushkin,1
4954,Nick Kyrgios,Ivo Karlovic,1
4955,Feliciano Lopez,Nick Kyrgios,1
4956,David Ferrer,Feliciano Lopez,1
4957,Victor Estrella,Matthew Ebden,1
4958,Adrian Mannarino,Lucas Pouille,1
4959,Aljaz Bedene,Mikhail Youzhny,1
4960,Hyeon Chung,Aljaz Bedene,1
4961,Tomas Berdych,Jiri Vesely,1
4962,Guillermo Garcia Lopez,Adrian Mannarino,1
4963,Marin Cilic,Hyeon Chung,1
4964,Guillermo Garcia Lopez,Marin Cilic,1
4965,Tomas Berdych,Guillermo Garcia Lopez,1
4966,John Isner,Dominic Thiem,1
4967,Yen Hsun Lu,Adrian Mannarino,1
4968,Viktor Troicki,Milos Raonic,1
4969,David Goffin,Andreas Seppi,1
4970,Ivo Karlovic,Guillermo Garcia Lopez,1
4971,Pablo Cuevas,Tomas Berdych,1
4972,Yen Hsun Lu,Viktor Troicki,1
4973,Fabio Fognini,David Goffin,1
4974,Pablo Cuevas,Ivo Karlovic,1
4975,Novak Djokovic,John Isner,1
4976,David Ferrer,Yen Hsun Lu,1
4977,Rafael Nadal,Jack Sock,1
4978,Fabio Fognini,Pablo Cuevas,1
4979,Novak Djokovic,David Ferrer,1
4980,Rafael Nadal,Fabio Fognini,1
4981,Novak Djokovic,Rafael Nadal,1
4982,Joao Sousa,Feliciano Lopez,1
4983,Gilles Simon,Mikhail Youzhny,1
4984,Gilles Muller,Kevin Anderson,1
4985,Benoit Paire,Grigor Dimitrov,1
4986,Nick Kyrgios,Albert Ramos,1
4987,Roberto Bautista Agut,Richard Gasquet,1
4988,Marin Cilic,Donald Young,1
4989,Sam Querrey,Alexandr Dolgopolov,1
4990,Kei Nishikori,Borna Coric,1
4991,Gilles Simon,Jiri Vesely,1
4992,Gilles Muller,Jeremy Chardy,1
4993,Nick Kyrgios,Roberto Bautista Agut,1
4994,Marin Cilic,Steve Johnson,1
4995,Kei Nishikori,Sam Querrey,1
4996,Gilles Muller,Gilles Simon,1
4997,Benoit Paire,Nick Kyrgios,1
4998,Kei Nishikori,Marin Cilic,1
4999,Stan Wawrinka,Gilles Muller,1
5000,Benoit Paire,Kei Nishikori,1
5001,Stan Wawrinka,Benoit Paire,1
5002,Dominic Thiem,Yen Hsun Lu,1
5003,Richard Gasquet,Gilles Muller,1
5004,Steve Johnson,Andreas Seppi,1
5005,John Isner,Adrian Mannarino,1
5006,Gilles Simon,Nikoloz Basilashvili,1
5007,Ivo Karlovic,Jeremy Chardy,1
5008,Roberto Bautista Agut,Guillermo Garcia Lopez,1
5009,Borna Coric,Alexandr Dolgopolov,1
5010,Viktor Troicki,Pablo Cuevas,1
5011,Fabio Fognini,Joao Sousa,1
5012,Victor Estrella,Donald Young,1
5013,Albert Ramos,Sam Querrey,1
5014,Feliciano Lopez,Dominic Thiem,1
5015,Andy Murray,Steve Johnson,1
5016,John Isner,David Goffin,1
5017,Gilles Simon,Leonardo Mayer,1
5018,Tomas Berdych,Jack Sock,1
5019,Rafael Nadal,Ivo Karlovic,1
5020,Milos Raonic,Roberto Bautista Agut,1
5021,Marin Cilic,Borna Coric,1
5022,Stan Wawrinka,Viktor Troicki,1
5023,Kei Nishikori,Nick Kyrgios,1
5024,Kevin Anderson,Fabio Fognini,1
5025,Albert Ramos,Roger Federer,1
5026,Novak Djokovic,Feliciano Lopez,1
5027,Andy Murray,John Isner,1
5028,Tomas Berdych,Gilles Simon,1
5029,Rafael Nadal,Milos Raonic,1
5030,Stan Wawrinka,Marin Cilic,1
5031,Kevin Anderson,Kei Nishikori,1
5032,Andy Murray,Tomas Berdych,1
5033,Rafael Nadal,Stan Wawrinka,1
5034,Novak Djokovic,Andy Murray,1
5035,Denis Istomin,Aljaz Bedene,1
5036,Mikhail Kukushkin,Andrey Rublev,1
5037,Evgeny Donskoy,Borna Coric,1
5038,Robin Haase,Dusan Lajovic,1
5039,Marin Cilic,Denis Istomin,1
5040,Robin Haase,Pablo Cuevas,1
5041,Philipp Kohlschreiber,Robin Haase,1
5042,Roberto Bautista Agut,Lucas Pouille,1
5043,Marin Cilic,Evgeny Donskoy,1
5044,Roberto Bautista Agut,Philipp Kohlschreiber,1
5045,Marin Cilic,Roberto Bautista Agut,1
5046,Grigor Dimitrov,Filip Krajinovic,1
5047,Gilles Muller,Mischa Zverev,1
5048,Jack Sock,Pablo Carreno Busta,1
5049,Leonardo Mayer,Maximilian Marterer,1
5050,Steve Darcis,Adrian Mannarino,1
5051,Tomas Berdych,Alexander Zverev,1
5052,Jack Sock,Fernando Verdasco,1
5053,Gilles Simon,Leonardo Mayer,1
5054,Jeremy Chardy,Federico Delbonis,1
5055,Richard Gasquet,Steve Darcis,1
5056,Tomas Berdych,Grigor Dimitrov,1
5057,Jack Sock,Gilles Simon,1
5058,Richard Gasquet,Jeremy Chardy,1
5059,Jack Sock,Richard Gasquet,1
5060,Tomas Berdych,Jack Sock,1
5061,David Ferrer,Albert Ramos,1
5062,Ivo Karlovic,Andreas Seppi,1
5063,Steve Johnson,Alexandr Dolgopolov,1
5064,Jiri Vesely,Gerald Melzer,1
5065,David Ferrer,Guillermo Garcia Lopez,1
5066,Gael Monfils,Paolo Lorenzi,1
5067,Kevin Anderson,Jiri Vesely,1
5068,David Ferrer,Fabio Fognini,1
5069,Steve Johnson,Kevin Anderson,1
5070,David Ferrer,Gael Monfils,1
5071,David Ferrer,Steve Johnson,1
5072,Roger Federer,Mikhail Kukushkin,1
5073,Adrian Mannarino,Viktor Troicki,1
5074,David Goffin,Andreas Seppi,1
5075,Kevin Anderson,Borna Coric,1
5076,Richard Gasquet,Jiri Vesely,1
5077,Dominic Thiem,Robin Haase,1
5078,Dusan Lajovic,Alexandr Dolgopolov,1
5079,Ivo Karlovic,Stan Wawrinka,1
